id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
220->145,1838,145,Bolivia,GPH,,,,220,France,GPH-AUTONOMOUS-CITED,,,,11803.123893457134,220,,,,,,ignore_resolved,
220<-145,1838,220,France,GPH-AUTONOMOUS-CITED,,,,145,Bolivia,GPH,,,,3934.3746311523782,220,,,,,,ignore_resolved,
220->140,1838,140,Brazil,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,515403.07668096153,220,,,,,,ok,
220<-140,1838,220,France,GPH-AUTONOMOUS-CITED,,,,140,Brazil,GPH-AUTONOMOUS-CITED,,,,212456.23008222843,220,,,,,,ok,
220->Cayenne,1838,Cayenne,Cayenne,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,133768.73745918085,220,,,,,,ignore_resolved,
220<-Cayenne,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Cayenne,Cayenne,RIC,,,,59015.61946728567,220,,,,,,ignore_resolved,
220->155,1838,155,Chile,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,236062.4778691427,220,,,,,,ok,
220<-155,1838,220,France,GPH-AUTONOMOUS-CITED,,,,155,Chile,GPH-AUTONOMOUS-CITED,,,,133768.73745918085,220,,,,,,ok,
220->Africa (other) & Western Africa,1838,Africa (other) & Western Africa,Africa (other) & Western Africa,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,15737.498524609513,220,,15737.498524609513,,402|403|411|413|432|450|451|483|500|511|516|517|520|530|540|541|570|572|580|698|4041|4042|4044|4050|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5513|5516|5517|5521|5522|5606|5611|5614|5621|5796|5799|5803|5811|5812|5813|5814|5901|5902|5903|6151|6251|6255|restOfTheWorld,,split_failed_no_ratio,
220<-Africa (other) & Western Africa,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Africa (other) & Western Africa,Africa (other) & Western Africa,RIC,,,,15737.498524609513,220,,15737.498524609513,,402|403|411|413|432|450|451|483|500|511|516|517|520|530|540|541|570|572|580|698|4041|4042|4044|4050|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5513|5516|5517|5521|5522|5606|5611|5614|5621|5796|5799|5803|5811|5812|5813|5814|5901|5902|5903|6151|6251|6255|restOfTheWorld,,split_failed_no_ratio,
220->390,1838,390,Denmark,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,62949.99409843805,220,,,,,,ok,
220<-390,1838,220,France,GPH-AUTONOMOUS-CITED,,,,390,Denmark,GPH-AUTONOMOUS-CITED,,,,27540.622418066647,220,,,,,,ok,
220->329,1838,329,Two Sicilies,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,287209.3480741236,220,,,,,,ok,
220<-329,1838,220,France,GPH-AUTONOMOUS-CITED,,,,329,Two Sicilies,GPH-AUTONOMOUS-CITED,,,,554746.8229924854,220,,,,,,ok,
220->651,1838,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,118031.23893457135,220,,,,,,ok,
220<-651,1838,220,France,GPH-AUTONOMOUS-CITED,,,,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,,,,129834.36282802848,220,,,,,,ok,
220->230,1838,230,Spain,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,2089152.9291419128,220,,,,,,ok,
220<-230,1838,220,France,GPH-AUTONOMOUS-CITED,,,,230,Spain,GPH-AUTONOMOUS-CITED,,,,1085887.3981980563,220,,,,,,ok,
220->Barbary Coast,1838,Barbary Coast,Barbary Coast,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,149506.23598379036,220,,149506.23598379036,,600|616|6062|6064,,split_failed_no_ratio,
220<-Barbary Coast,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Barbary Coast,Barbary Coast,RIC,,,,200653.1061887713,220,,200653.1061887713,,600|616|6062|6064,,split_failed_no_ratio,
220->Lucca & Monaco & Papal States,1838,Lucca & Monaco & Papal States,Lucca & Monaco & Papal States,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,70818.74336074281,220,,70818.74336074281,,221|327|335,,split_failed_no_ratio,
220<-Lucca & Monaco & Papal States,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Lucca & Monaco & Papal States,Lucca & Monaco & Papal States,RIC,,,,39343.746311523784,220,,39343.746311523784,,221|327|335,,split_failed_no_ratio,
220->324,1838,324,Kingdom of Sardinia,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,1451784.2388952274,220,,,,,,ok,
220<-324,1838,220,France,GPH-AUTONOMOUS-CITED,,,,324,Kingdom of Sardinia,GPH-AUTONOMOUS-CITED,,,,3116024.7078726836,220,,,,,,ok,
220->2,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,4709446.433489396,220,,,,,,ok,
220<-2,1838,220,France,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,,,,3985521.501357359,220,,,,,,ok,
220->350,1838,350,Greece,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,62949.99409843805,220,,,,,,ok,
220<-350,1838,220,France,GPH-AUTONOMOUS-CITED,,,,350,Greece,GPH-AUTONOMOUS-CITED,,,,27540.622418066647,220,,,,,,ok,
220->65,1838,65,Guadeloupe,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,590156.1946728567,220,,,,,,ok,
220<-65,1838,220,France,GPH-AUTONOMOUS-CITED,,,,65,Guadeloupe,GPH-AUTONOMOUS-CITED,,,,668843.6872959043,220,,,,,,ok,
220<-Ecuador & Guatemala,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Ecuador & Guatemala,Ecuador & Guatemala,RIC,,,,15737.498524609513,220,,15737.498524609513,,89|130,,split_failed_no_ratio,
220->Ecuador & Guatemala,1838,Ecuador & Guatemala,Ecuador & Guatemala,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,7868.7492623047565,220,,7868.7492623047565,,89|130,,split_failed_no_ratio,
220->41,1838,41,Haiti,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,165243.73450839988,220,,,,,,ok,
220<-41,1838,220,France,GPH-AUTONOMOUS-CITED,,,,41,Haiti,GPH-AUTONOMOUS-CITED,,,,200653.1061887713,220,,,,,,ok,
220->585,1838,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,539009.3244678758,220,,,,,,ok,
220<-585,1838,220,France,GPH-AUTONOMOUS-CITED,,,,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,,,,712121.8082385805,220,,,,,,ok,
220->Cape Colony (Cape of Good Hope) & Mauritius,1838,Cape Colony (Cape of Good Hope) & Mauritius,Cape Colony (Cape of Good Hope) & Mauritius,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,232128.10323799032,220,,232128.10323799032,,561|590,,split_failed_no_ratio,
220<-Cape Colony (Cape of Good Hope) & Mauritius,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Cape Colony (Cape of Good Hope) & Mauritius,Cape Colony (Cape of Good Hope) & Mauritius,RIC,,,,15737.498524609513,220,,15737.498524609513,,561|590,,split_failed_no_ratio,
220->750,1838,750,India,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,82621.86725419994,220,,,,,,ok,
220<-750,1838,220,France,GPH-AUTONOMOUS-CITED,,,,750,India,GPH-AUTONOMOUS-CITED,,,,814415.5486485423,220,,,,,,ok,
220->850,1838,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,47212.495573828535,220,,,,,,ok,
220<-850,1838,220,France,GPH-AUTONOMOUS-CITED,,,,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,212456.23008222843,220,,,,,,ok,
220->66,1838,66,Martinique,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,609828.0678286186,220,,,,,,ok,
220<-66,1838,220,France,GPH-AUTONOMOUS-CITED,,,,66,Martinique,GPH-AUTONOMOUS-CITED,,,,472124.9557382854,220,,,,,,ok,
220->280,1838,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,15737.498524609513,220,,,,,,ok,
220<-280,1838,220,France,GPH-AUTONOMOUS-CITED,,,,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,,,,7868.7492623047565,220,,,,,,ok,
220->385,1838,385,Norway,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,78687.49262304757,220,,,,,,ok,
220<-385,1838,220,France,GPH-AUTONOMOUS-CITED,,,,385,Norway,GPH-AUTONOMOUS-CITED,,,,440649.95868906635,220,,,,,,ok,
220->Colombia (New Granada) (Gran Colombia) (other),1838,Colombia (New Granada) (Gran Colombia) (other),Colombia (New Granada) (Gran Colombia) (other),RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,15737.498524609513,220,,,,,,ignore_resolved,
220<-Colombia (New Granada) (Gran Colombia) (other),1838,220,France,GPH-AUTONOMOUS-CITED,,,,Colombia (New Granada) (Gran Colombia) (other),Colombia (New Granada) (Gran Colombia) (other),RIC,,,,11803.123893457134,220,,,,,,ignore_resolved,
220->210,1838,210,Netherlands,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,601959.3185663138,220,,,,,,ok,
220<-210,1838,220,France,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,,,,507534.3274186568,220,,,,,,ok,
220->135,1838,135,Peru,GPH,,,,220,France,GPH-AUTONOMOUS-CITED,,,,82621.86725419994,220,,,,,,ignore_resolved,
220<-135,1838,220,France,GPH-AUTONOMOUS-CITED,,,,135,Peru,GPH,,,,3934.3746311523782,220,,,,,,ignore_resolved,
220->Cochin China & Oceania & People's Republic of China (China) & Philippines,1838,Cochin China & Oceania & People's Republic of China (China) & Philippines,Cochin China & Oceania & People's Republic of China (China) & Philippines,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,31474.997049219026,220,,31474.997049219026,,4|710|815|840|901|902|903|906|930|955|960|970|9002|9004|9006|9007|9203|9205|9206|9253|9322|9324|9552|9604|9606|9621|9810|9820|9900|9974|9984|restOfTheWorld,,split_failed_no_ratio,
220<-Cochin China & Oceania & People's Republic of China (China) & Philippines,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Cochin China & Oceania & People's Republic of China (China) & Philippines,Cochin China & Oceania & People's Republic of China (China) & Philippines,RIC,,,,106228.11504111422,220,,106228.11504111422,,4|710|815|840|901|902|903|906|930|955|960|970|9002|9004|9006|9007|9203|9205|9206|9253|9322|9324|9552|9604|9606|9621|9810|9820|9900|9974|9984|restOfTheWorld,,split_failed_no_ratio,
220->235,1838,235,Portugal,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,59015.61946728567,220,,,,,,ok,
220<-235,1838,220,France,GPH-AUTONOMOUS-CITED,,,,235,Portugal,GPH-AUTONOMOUS-CITED,,,,47212.495573828535,220,,,,,,ok,
220->British America,1838,British America,British America,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,11803.123893457134,220,,11803.123893457134,,21|30|31|51|54|110|1022|1023|1024|1025|1026|1048|1055|1063|1163,,split_failed_no_ratio,
220->5,1838,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,114096.86430341896,220,,,,,,ok,
220<-5,1838,220,France,GPH-AUTONOMOUS-CITED,,,,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,,,,31474.997049219026,220,,,,,,ok,
220->Spanish America,1838,Spanish America,Spanish America,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,436715.584057914,220,,436715.584057914,,6|40,,split_failed_no_ratio,
220<-Spanish America,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Spanish America,Spanish America,RIC,,,,184915.60766416177,220,,184915.60766416177,,6|40,,split_failed_no_ratio,
220->751,1838,751,French India,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,15737.498524609513,220,,,,,,ok,
220<-751,1838,220,France,GPH-AUTONOMOUS-CITED,,,,751,French India,GPH-AUTONOMOUS-CITED,,,,19671.873155761892,220,,,,,,ok,
220->365,1838,365,Russia (USSR),GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,417043.71090215206,220,,,,,,ok,
220<-365,1838,220,France,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,,,,885234.2920092851,220,,,,,,ok,
220->1029,1838,1029,St. Pierre and Miquelon,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,220324.97934453317,220,,,,,,ok,
220<-1029,1838,220,France,GPH-AUTONOMOUS-CITED,,,,1029,St. Pierre and Miquelon,GPH-AUTONOMOUS-CITED,,,,479993.7050005901,220,,,,,,ok,
220->433,1838,433,Senegal,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,212456.23008222843,220,,,,,,ok,
220<-433,1838,220,France,GPH-AUTONOMOUS-CITED,,,,433,Senegal,GPH-AUTONOMOUS-CITED,,,,121965.61356572372,220,,,,,,ok,
220->380,1838,380,Sweden,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,31474.997049219026,220,,,,,,ok,
220<-380,1838,220,France,GPH-AUTONOMOUS-CITED,,,,380,Sweden,GPH-AUTONOMOUS-CITED,,,,153440.61061494274,220,,,,,,ok,
220->225,1838,225,Switzerland,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,1514734.2329936656,220,,,,,,ok,
220<-225,1838,220,France,GPH-AUTONOMOUS-CITED,,,,225,Switzerland,GPH-AUTONOMOUS-CITED,,,,743596.8052877994,220,,,,,,ok,
220->Mexico & Texas,1838,Mexico & Texas,Mexico & Texas,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,255734.35102490458,220,,,,,,ignore_resolved,
220<-Mexico & Texas,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Mexico & Texas,Mexico & Texas,RIC,,,,133768.73745918085,220,,,,,,ignore_resolved,
220->337,1838,337,Tuscany,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,428846.83479560923,220,,,,,,ok,
220<-337,1838,220,France,GPH-AUTONOMOUS-CITED,,,,337,Tuscany,GPH-AUTONOMOUS-CITED,,,,460321.8318448282,220,,,,,,ok,
220->640,1838,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,432781.2094267616,220,,,,,,ok,
220<-640,1838,220,France,GPH-AUTONOMOUS-CITED,,,,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,,,,664909.3126647519,220,,,,,,ok,
220->Argentina (La Plata) & Uruguay,1838,Argentina (La Plata) & Uruguay,Argentina (La Plata) & Uruguay,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,169178.10913955225,220,,,,,,ignore_resolved,
220<-Argentina (La Plata) & Uruguay,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Argentina (La Plata) & Uruguay,Argentina (La Plata) & Uruguay,RIC,,,,200653.1061887713,220,,,,,,ignore_resolved,
220->101,1838,101,Venezuela,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,,,,47212.495573828535,220,,,,,,ok,
220<-101,1838,220,France,GPH-AUTONOMOUS-CITED,,,,101,Venezuela,GPH-AUTONOMOUS-CITED,,,,35409.371680371405,220,,,,,,ok,
220->Hanover & Hanse Towns,1838,Hanover & Hanse Towns,Hanover & Hanse Towns,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,,,,617696.8170909233,220,,608045.3043238777,,246|248|276,,split_only_partial,
220<-Hanover & Hanse Towns,1838,220,France,GPH-AUTONOMOUS-CITED,,,,Hanover & Hanse Towns,Hanover & Hanse Towns,RIC,,,,224259.35397568555,220,,221696.38993024913,,246|248|276,,split_only_partial,
2<-365,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,,,,394348.9821354383,2,,,,,,ok,
2<-239,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,239,Prussia,GPH-AUTONOMOUS-CITED,,,,1377.0253427503117,2,,,,,,ok,
2<-Norway & Sweden,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Norway & Sweden,Norway & Sweden,RIC,,,,177559.41005400915,2,,177559.41005400915,,380|385,,split_failed_no_ratio,
2<-Swedish West Indies,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Swedish West Indies,Swedish West Indies,RIC,,,,9559.41005400914,2,,,,,,ignore_resolved,
2<-390,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,390,Denmark,GPH-AUTONOMOUS-CITED,,,,5633.153302866639,2,,,,,,ok,
2<-5,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,,,,336050.4777731616,2,,,,,,ok,
2<-210,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,210,Netherlands,GPH-AUTONOMOUS-CITED,,,,245304.7361861238,2,,,,,,ok,
2<-850,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,119733.27793934358,2,,,,,,ok,
2<-68,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,,,,79474.6572496884,2,,,,,,ok,
2<-115,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,115,Surinam (Dutch Guiana),GPH,,,,11290.818446198587,2,,,,,,ignore_resolved,
2<-211,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,211,Belgium,GPH-AUTONOMOUS-CITED,,,,49839.63439966764,2,,,,,,ok,
2<-200,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,,,,9179861.030328209,2,,,,,,ok,
2<-Scotland,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Scotland,Scotland,RIC,,,,123528.25093477358,2,,,,,,ignore_resolved,
2<-205,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,205,Ireland,GPH,,,,15613.211466555878,2,,,,,,ignore_resolved,
2<-231,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,231,Gibraltar,GPH-AUTONOMOUS-CITED,,,,5322.808475280432,2,,,,,,ok,
2<-338,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,,,,3503.531366846697,2,,,,,,ok,
2<-British East Indies,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,British East Indies,British East Indies,RIC,,,,140326.33984212714,2,,140326.33984212714,,750|780|7501,,split_failed_no_ratio,
2<-561,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,,,,2499.7922725384296,2,,,,,,ok,
2<-900,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,900,Australia,GPH,,,,6343.581221437474,2,,6343.581221437474,,901|902|903|906,,split_failed_no_ratio,
2<-British West Indies,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,British West Indies,British West Indies,RIC,,,,339810.5525550478,2,,339810.5525550478,,30|31|51|54|1048|1055|1063,,split_failed_no_ratio,
2<-British America,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,British America,British America,RIC,,,,323134.6073950976,2,,323134.6073950976,,21|1022|1023|1024|1025|1026,,split_failed_no_ratio,
2<-80,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,80,Belize (British Honduras),GPH-AUTONOMOUS-CITED,,,,41846.28167843789,2,,,,,,ok,
2<-110,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,,,,7487.120897382634,2,,,,,,ok,
2<-Hanse Towns,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Hanse Towns,Hanse Towns,RIC,,,,591474.4495222268,2,,591474.4495222268,,246|248|276,,split_failed_no_ratio,
2<-France (Atlantic Coast),1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,France (Atlantic Coast),France (Atlantic Coast),RIC,,,,3494622.351474865,2,,,,,,ignore_resolved,
2<-France (Mediterranean Coast),1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,France (Mediterranean Coast),France (Mediterranean Coast),RIC,,,,197067.9268799335,2,,,,,,ignore_resolved,
2<-French West Indies,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,French West Indies,French West Indies,RIC,,,,64405.8994599086,2,,64405.8994599086,,65|66,,split_failed_no_ratio,
2<-120,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,120,French Guiana,GPH-AUTONOMOUS-CITED,,,,1101.3710012463648,2,,,,,,ok,
2<-Spain (Atlantic Coast),1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Spain (Atlantic Coast),Spain (Atlantic Coast),RIC,,,,48649.771499792274,2,,,,,,ignore_resolved,
2<-Spain (Mediterranean Coast),1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Spain (Mediterranean Coast),Spain (Mediterranean Coast),RIC,,,,180377.2330702119,2,,,,,,ignore_resolved,
2<-Canary Is. & Tenerife,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Canary Is. & Tenerife,Canary Is. & Tenerife,RIC,,,,31442.874948068133,2,,,,,,ignore_resolved,
2<-840,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,840,Philippines,GPH-AUTONOMOUS-CITED,,,,80292.48026589115,2,,,,,,ok,
2<-40,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,40,Cuba,GPH-AUTONOMOUS-CITED,,,,2429333.6103032823,2,,,,,,ok,
2<-Spanish West Indies (other),1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Spanish West Indies (other),Spanish West Indies (other),RIC,,,,547601.1632737848,2,,,,,,ignore_resolved,
2<-235,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,235,Portugal,GPH-AUTONOMOUS-CITED,,,,61666.80515164105,2,,,,,,ok,
2<-401,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,401,Madeira Isles,GPH,,,,76085.16825924387,2,,,,,,ignore_resolved,
2<-400,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,400,Azores (Western Isles),GPH,,,,6802.243456584961,2,,,,,,ignore_resolved,
2<-402,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,402,Cape Verde,GPH-AUTONOMOUS-CITED,,,,6060.240963855422,2,,,,,,ok,
2<-325,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,325,Italy,GPH,,,,196144.16285832986,2,,196144.16285832986,,335|337,,split_failed_no_ratio,
2<-3291,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,3291,Sicily,GPH,,,,71741.17158288325,2,,,,,,ignore_resolved,
2<-Sardinia,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Sardinia,Sardinia,RIC,,,,176.7760697964271,2,,,,,,ignore_resolved,
2<-Fiume & Republic of St. Mark & Trieste,1838,2,United States of America,GPH-AUTONOMOUS-CITED,,,,Fiume & Republic of St. Mark & Trieste,Fiume & Republic of St. Mark & Trieste,RIC,,,,77353.1366846697,2,,,,,,ignore_resolved,
